947422	La nave parte per Honolulu domani.	2610025	Ygarata osẽta ko'ẽrõ Honolulúpe guarã.
987142	Wikipedia è la migliore enciclopedia su Internet.	2603983	Vikipetã ha'e ñe'ẽryrupavẽ iporãvéva opaite ñandutíre.
1121110	Tom viveva a Boston.	2606063	Tom oikovekatu kuri táva Boston-pe.
1158626	Wikipedia riapre i battenti!	2603988	Vikipetã ojepe'a jey!
1203105	Mi prendi per il culo?	2225458	che pyhymína che revi rehe.
1436370	Mi direte la verità?	2613391	Ereta piko chéve añetehápe?
1526955	Il tempo è splendido e il mare è calmo.	2613229	Ára iporã eterei ha para ipy'aguapy.
1563064	Io sono pessimo a cantare il karaoke.	2613167	Che apurahei vaihápe ete karaokepe.
1850615	Il sole brillava in tutto il suo splendore.	2613307	Kuarahy omimbi tuichahápe.
2601425	Questa è una bella casa.	2601431	Ko óga ha'e porã.
2601442	Voi chi siete?	2601432	Mávapa nde?
2610035	Tom non riusciva a parlare bene in francese.	2610072	Tom noñe'ẽkuaaporãi hyãsiñe'ẽme.
2610037	Tom non riusciva a dormire la scorsa notte.	2610083	Tom ndokéi kuehe pyhare.
5374422	Le tartarughe non hanno denti.	5827152	Karumbekuéra ndorekói tãinguéra.
5643366	Tom ha troppe idee strane.	6477280	Tom hína heta iñeimo'ã hekopete'ỹ.
4588937	Parli due lingue straniere, vero?	6477284	Ndépa reñe'ẽkuaa mokõi ñe'ẽ pytagua, ajépa?
2798863	Tocca a me lavorare fino a tardi.	6477289	Cheháma amba'apo hag̃ua ka'aru peve.
5055712	Non si può fidare di una traduzione automatica.	6483272	Aníke rejerovia ñe'ẽ ñembohasa kombutadóra ojapo rehe.
4363625	Pensavo di aver sentito un urlo.	6483305	Aimo'ã ahendu sapukái.
5477396	Ho dato a Tom tutti i miei soldi.	6483334	Ame'ẽkuri Tom opa che pirapire.
1166618	Sono Samuel.	6483338	Che hína Samuel.
1397391	Soltanto 3 dei 98 passeggeri sono sopravvissuti.	6727540	Oikónte 3 umi 98 ojeguerahávagui nomanóiva.
2283879	Canto.	6114265	Apurahéi.
5843189	Lui quando se n'è andato?	7032459	Araka'épa ohókuri?
4389	Ti amo.	6691509	Rohayhu.
735512	Anche io ti amo.	7039786	Rohayhu avei.
607364	Ciao!	2601015	Maitei!
1061083	Questo è un cane.	1925084	Kóva jagua.
635268	Il cane è bianco.	7032761	Jagua imorotĩ.
714369	Il mio cane è bianco.	7032757	Che jagua imorotĩ.
376606	Non so.	2225268	Ndaikuaái.
2391791	Io non so.	2225268	Ndaikuaái.
1068341	Chi è?	2613130	Mávapa ha'e?
1068342	Chi è lei?	2613130	Mávapa ha'e?
1068343	Lei chi è?	2613130	Mávapa ha'e?
1385355	Chi è lui?	2613130	Mávapa ha'e?
1385356	Lui chi è?	2613130	Mávapa ha'e?
4847072	Sempre.	7032349	Opa ára.
2523971	Sono grasso.	1892587	Che kyra.
2523973	Sono grassa.	1892587	Che kyra.
2523972	Io sono grasso.	1892587	Che kyra.
2523974	Io sono grassa.	1892587	Che kyra.
1546917	I cani sono fedeli.	7107806	Jaguakuéra ijeroviaha hína.
3432439	Sono una ragazza.	6483231	Che hína mitãkuña.
3432440	Io sono una ragazza.	6483231	Che hína mitãkuña.
3432439	Sono una ragazza.	6483230	Che ha'e mitãkuña.
3432440	Io sono una ragazza.	6483230	Che ha'e mitãkuña.
1246423	Stiamo mangiando mele.	7039758	Ja'u hína guavirana'a.
1246424	Stiamo mangiando delle mele.	7039758	Ja'u hína guavirana'a.
7239789	Tom ama le banane.	7107756	Tom ohayhu pakovakuéra.
2930420	Tom amava le banane.	7107756	Tom ohayhu pakovakuéra.
6025754	Ho perso la mia scheda di memoria.	8593489	Ikañy chehegui che mandu'arã kuatia'atã.
7030614	Ho mangiato un gatto.	7032473	Ha'úkuri peteĩ mbarakaja.
1158539	Cosa fare?	8615092	Mba'e jajapóta?
5280951	Non sono io quella che sta facendo del male a Tom.	8901359	Ndachéi upe ombohasa asýva Tom-pe.
3808952	Hai danzato.	8901645	Nde rejerokýkuri.
5101090	Io sto lavorando il più veloce possibile.	8905942	Che amba'apo pya'eite hína aikatuháicha.
6295156	La possiamo chiamare adesso?	8905943	Ikatúpa rohenói chupe ko'ãga?
6295156	La possiamo chiamare adesso?	8905946	Ikatu piko rohenói chupe ko'ãga?
632384	È stato messo in carcere per aver scritto il libro.	8910110	Oñemyakãsãkuri ohaihaguére iñaranduka.
632384	È stato messo in carcere per aver scritto il libro.	8910111	Oñemyakãsãkuri ohaihaguére pe aranduka.
632384	È stato messo in carcere per aver scritto il libro.	8910112	Oñemoĩ chupe ka'irãme ohaihaguére pe aranduka.
8502459	Non è egoista.	8925799	Ndaha'eñonteséi.
2702410	Tom non vuole mangiare.	8972542	Tom ndo'uséi.
1541500	Tom è un vampiro.	2609948	Tom ha'e peteĩ andýra.
7597025	Vai a insegnare in Paraguay?	9689898	Rembo'éta Paraguáipe?
2971420	Noi non dobbiamo ancora partire.	9707259	Ne'ĩrã ikatu ñasẽ ndajeko.
4596851	Quel fabbricato grigio?	9707800	Upe óga hũngy piko?
8992743	Non combattete.	9707844	Ani peñorairõ.
8992743	Non combattete.	9707845	Aníke peñorairõ.
8426414	Mi piacciono tutti qui.	10806821	Opavave ko'ápe arohory.
8426414	Mi piacciono tutti qui.	10806822	Opavave iporãmba chéve ko'ápe.
8426414	Mi piacciono tutti qui.	10806823	Opavave ko'ápe chembovy'a.
8426415	Mi piacciono tutti qua.	10806821	Opavave ko'ápe arohory.
8426415	Mi piacciono tutti qua.	10806822	Opavave iporãmba chéve ko'ápe.
8426415	Mi piacciono tutti qua.	10806823	Opavave ko'ápe chembovy'a.
3483409	Tu non sanguini dal naso.	10810589	Ne tĩ ndahuguýi.
3483409	Tu non sanguini dal naso.	10810592	Ndosyrýi nde ruguy ne tĩgui.
3275895	Beve della birra.	10817522	Ho'u kaguy.
3275895	Beve della birra.	10817523	Ho'u kaguyjúi.
